ROW,COL,CELL_ID,CountyName,CountyNum,GCD_Name,GCD_Num,GCD_Name_1,GCD_Num_1,GCD_Name_2,GCD_Num_2,BasinName,BasinNum,IBND1,CentroidX,CentroidY,uGCD,GMA,PGMA,RA_SLD,REG_NAME,LETTER,REG_NUM,AQ_Active1
23,112,1023112,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5624364.35052,19337472.5117," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
23,113,1023113,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5625071.4573,19338179.6185," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
23,114,1023114,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5625778.56408,19338886.7252," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
23,115,1023115,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5626485.67086,19339593.832," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
23,116,1023116,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5627192.77764,19340300.9388," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
23,117,1023117,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5627899.88443,19341008.0456," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
23,118,1023118,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5628606.99121,19341715.1524," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
23,119,1023119,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5629314.09799,19342422.2592," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
23,120,1023120,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5630021.20477,19343129.3659," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,1,1024001,"Hays",105,"Barton Spring Edwards CD",17," ",0,"Edwards Aquifer Authority",35,"COLORADO",14,0,5546229.0512,19258630.1056," ",10," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,2,1024002,"Hays",105,"Barton Spring Edwards CD",17," ",0,"Edwards Aquifer Authority",35,"COLORADO",14,0,5546936.15798,19259337.2124," ",10," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,3,1024003,"Hays",105,"Barton Spring Edwards CD",17," ",0,"Edwards Aquifer Authority",35,"COLORADO",14,0,5547643.26476,19260044.3191," ",10," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,4,1024004,"Hays",105,"Barton Spring Edwards CD",17," ",0,"Edwards Aquifer Authority",35,"COLORADO",14,0,5548350.37154,19260751.4259," ",10," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,5,1024005,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5549057.47832,19261458.5327," ",9," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,6,1024006,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5549764.5851,19262165.6395," ",9," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,7,1024007,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5550471.69189,19262872.7463," ",9," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,8,1024008,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5551178.79867,19263579.8531," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,9,1024009,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5551885.90545,19264286.9598," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,10,1024010,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5552593.01223,19264994.0666," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,11,1024011,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5553300.11901,19265701.1734," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,12,1024012,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5554007.22579,19266408.2802," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,13,1024013,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5554714.33257,19267115.387," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,14,1024014,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5555421.43935,19267822.4937," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,15,1024015,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5556128.54613,19268529.6005," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,16,1024016,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5556835.65292,19269236.7073," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,17,1024017,"Hays",105,"Hays Trinity GCD",76," ",0," ",0,"COLORADO",14,0,5557542.7597,19269943.8141," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,18,1024018,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5558249.86648,19270650.9209," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,2
24,19,1024019,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5558956.97326,19271358.0276," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,2
24,20,1024020,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5559664.08004,19272065.1344," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,2
24,21,1024021,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5560371.18682,19272772.2412," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,22,1024022,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5561078.2936,19273479.348," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,23,1024023,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5561785.40038,19274186.4548," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,24,1024024,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5562492.50717,19274893.5616," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,25,1024025,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5563199.61395,19275600.6683," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,26,1024026,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5563906.72073,19276307.7751," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,27,1024027,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5564613.82751,19277014.8819," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,28,1024028,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5565320.93429,19277721.9887," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,29,1024029,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5566028.04107,19278429.0955," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,30,1024030,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5566735.14785,19279136.2022," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,31,1024031,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5567442.25463,19279843.309," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,32,1024032,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5568149.36142,19280550.4158," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,33,1024033,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5568856.4682,19281257.5226," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,34,1024034,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5569563.57498,19281964.6294," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,35,1024035,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5570270.68176,19282671.7361," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,36,1024036,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5570977.78854,19283378.8429," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,37,1024037,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5571684.89532,19284085.9497," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,38,1024038,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5572392.0021,19284793.0565," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,39,1024039,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5573099.10888,19285500.1633," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,40,1024040,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5573806.21566,19286207.27," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,41,1024041,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5574513.32245,19286914.3768," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,42,1024042,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5575220.42923,19287621.4836," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,43,1024043,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5575927.53601,19288328.5904," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,44,1024044,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5576634.64279,19289035.6972," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,45,1024045,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5577341.74957,19289742.804," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,46,1024046,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5578048.85635,19290449.9107," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,47,1024047,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5578755.96313,19291157.0175," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,48,1024048,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5579463.06991,19291864.1243," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,49,1024049,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5580170.1767,19292571.2311," ",9,"HILL COUNTRY AREA","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,50,1024050,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5580877.28348,19293278.3379," ",10," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,51,1024051,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5581584.39026,19293985.4446," ",10," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,52,1024052,"Hays",105,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5582291.49704,19294692.5514," ",10," ","GUADALUPE-BLANCO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,53,1024053,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5582998.60382,19295399.6582," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,54,1024054,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5583705.7106,19296106.765," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,55,1024055,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5584412.81738,19296813.8718," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,56,1024056,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5585119.92416,19297520.9785," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,57,1024057,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5585827.03094,19298228.0853," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,58,1024058,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5586534.13773,19298935.1921," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,59,1024059,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5587241.24451,19299642.2989," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,60,1024060,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5587948.35129,19300349.4057," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,61,1024061,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5588655.45807,19301056.5125," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,62,1024062,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5589362.56485,19301763.6192," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,63,1024063,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5590069.67163,19302470.726," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,64,1024064,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5590776.77841,19303177.8328," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,65,1024065,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5591483.88519,19303884.9396," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,66,1024066,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5592190.99198,19304592.0464," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,67,1024067,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5592898.09876,19305299.1531," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,68,1024068,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5593605.20554,19306006.2599," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,69,1024069,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5594312.31232,19306713.3667," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,70,1024070,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5595019.4191,19307420.4735," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,71,1024071,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5595726.52588,19308127.5803," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,72,1024072,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5596433.63266,19308834.687," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,73,1024073,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5597140.73944,19309541.7938," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,74,1024074,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5597847.84622,19310248.9006," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,75,1024075,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5598554.95301,19310956.0074," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,76,1024076,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5599262.05979,19311663.1142," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,77,1024077,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5599969.16657,19312370.221," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,78,1024078,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5600676.27335,19313077.3277," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,79,1024079,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5601383.38013,19313784.4345," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,80,1024080,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5602090.48691,19314491.5413," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,81,1024081,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5602797.59369,19315198.6481," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,82,1024082,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5603504.70047,19315905.7549," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,83,1024083,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5604211.80726,19316612.8616," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,84,1024084,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5604918.91404,19317319.9684," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,85,1024085,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5605626.02082,19318027.0752," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,86,1024086,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5606333.1276,19318734.182," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,87,1024087,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5607040.23438,19319441.2888," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,88,1024088,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5607747.34116,19320148.3955," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,89,1024089,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5608454.44794,19320855.5023," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,90,1024090,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5609161.55472,19321562.6091," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,91,1024091,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5609868.66151,19322269.7159," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,92,1024092,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5610575.76829,19322976.8227," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,93,1024093,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5611282.87507,19323683.9295," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,94,1024094,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5611989.98185,19324391.0362," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,95,1024095,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5612697.08863,19325098.143," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,96,1024096,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5613404.19541,19325805.2498," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,97,1024097,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5614111.30219,19326512.3566," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,98,1024098,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5614818.40897,19327219.4634," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,99,1024099,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5615525.51575,19327926.5701," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,100,1024100,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5616232.62254,19328633.6769," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,101,1024101,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5616939.72932,19329340.7837," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,102,1024102,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5617646.8361,19330047.8905," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,103,1024103,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5618353.94288,19330754.9973," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,104,1024104,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5619061.04966,19331462.104," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,105,1024105,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5619768.15644,19332169.2108," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,106,1024106,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5620475.26322,19332876.3176," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,107,1024107,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5621182.37,19333583.4244," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,108,1024108,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5621889.47679,19334290.5312," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,109,1024109,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5622596.58357,19334997.638," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,110,1024110,"Travis",227,"Barton Spring Edwards CD",17," ",0," ",0,"COLORADO",14,1,5623303.69035,19335704.7447," ",10," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,1
24,111,1024111,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5624010.79713,19336411.8515," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,112,1024112,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5624717.90391,19337118.9583," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,113,1024113,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5625425.01069,19337826.0651," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
24,114,1024114,"Travis",227,"ND Travis",727," ",0," ",0,"COLORADO",14,0,5626132.11747,19338533.1719," ",8," ","LOWER COLORADO RIVER AUTHORITY","LOWER COLORADO","K",11,0
